Ticket Type, Issue Type, Category, Sub Category, Issue, Priority, L0 Response Time, L0 ResoultionTime, L0 Assignee,L1 Response Time, L1 ResoultionTime, L1 Assignee,L2 Response Time, L2 ResoultionTime, L2 Assignee,L3 Response Time, L3 ResoultionTime, L3 Assignee,L4 Response Time, L4 ResoultionTime, L4 Assignee,L5 Response Time, L5 ResoultionTime, L5 Assignee, Status, Client Escalation, Tenant Escalation
Proactive,Observation,Technical Services,Entry Gate,PPM Observation,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Access Control,Breakdown - Access System,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Leakage/Seepage,Minor Roof/Terrace Leak,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Painting require,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Plumbing,PPM Observation - Water Tank,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Plumbing,PPM Observation - Plumbing,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,FA/PA,Others - Tech Services - Fire Alarm System,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Fire Fighting,PPM Observation - Fire Extinguishers,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water dripping ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Fire Fighting,PPM Observation - Fire Fighting Equipments,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Fire Fighting,PPM Observation - Fire Extinguishers,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,FA/PA,PPM Observation - PA System,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Fire Fighting,Sprinkler leaking,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Fire Fighting,Fire exit signage lights are not operational ,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Fire Fighting,Tech Services - Fire - Others,P1,5,1440,Fire technician_L0,10,2880,Building Manager_L1,15,4320,Campus Head_L2,25,5160,Cluster Lead_L3,30,6600,SME_L4,35,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Fire Fighting,Tech Services - Fire - Others,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,CCTV,Breakdown CCTV System,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,CCTV,Breakdown DVR/ NVR,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Carpentry,Breakdown Door or Windows,P1,30,1440,Carpenter_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Fire Fighting,Fire exit signage lights are not operational ,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water dripping ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water accumulated,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Tap not there,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Taps not working ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water accumulated,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water flow issue,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Toilet chocked up,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water flow issue,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Taps not working ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Water unavailability in washrooms ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Jet spray not working ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Water unavailability in washrooms ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Leakage from jet spray ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Toilet chocked up,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Jet spray not working ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Flush not working ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Flush not working ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Pipe leakages,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,No water,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Hot water not available,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Plumbing issue,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Tank Cleaning Required,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Tank Cleaning Required,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Hot water not available,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Dirty water supply,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,PPM/AMC Observation,Technical Services,Plumbing,PPM Observation - Water Tank,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Alarm/trip from pumps,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Choked drain,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Wire cabinet is unlocked,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Choked drain,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Wire cabinet is unlocked,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Artifacts lights not operational,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Elevator got stuck,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,PPM/AMC Observation,Technical Services,Electrical,PPM Observation,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Lights tripped ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Artifacts lights not operational,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Lights tripped ,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Electrical,Pole lights are not working,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Lift and Escalators,Elevator on slow paced,P2,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Lift and Escalators,Elevator on slow paced,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Wire are hanging ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Speaker cap need to be fixed ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Exhaust are not working ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Speaker is not working ,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Sliding Gate not working,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Electrical,Speaker is hanging,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Dirty STP Water,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Valve leaking ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Strainer Need to Cleaned,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,Smell in STP Water,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,Water transfer pump not working,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,Dirty STP Water,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Plumbing,Dispenser Sensor Not working,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Smell in STP Water,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,STP Smell in Parking ,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Facade is damaged,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,FA/PA,Hooter sound not audible,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Server / Hub / UPS room,Fault in Water leakage detection system,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Plumbing,Dispenser Sensor Not working,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,STP Smell in Parking ,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Facade is damaged,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Wooden polishing ,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Crack on wall/Ceiling,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Fungus on wall,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Fungus on wall,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,Alarm from Electrical room,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Utility Room,Pump not Working,P1,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,FA/PA,Fault alarm from Fire alarm system,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,FA/PA,Announcement not audible,P2,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Crack on wall/Ceiling,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,FA/PA,Announcement not audible,P1,30,1440,Fire technician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Tiles damaged,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Paving tiles damaged,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Lift and Escalators,Breakdown - Lift Panels,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Breakdown,Technical Services,Diesel Generator,Breakdown - Diesel Generator,P1,30,1440,Electrician_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Civil,Civil work,P2,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Civil,Wooden polishing,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Proactive,Observation,Technical Services,Utility Room,Pump not Working,P2,30,1440,Plumber_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
Reactive,Client Complaint,Technical Services,Leakage/Seepage,Minor Roof/Terrace Leak,P1,30,1440,Team Leader_L0,120,2880,Building Manager_L1,240,4320,Campus Head_L2,720,5160,Cluster Lead_L3,1800,6600,SME_L4,2160,8040,HOD_L5," ""ACTIVE""",TRUE,TRUE
